path,regime,mask_ratio,mse,ssim,psnr,lpips
./CelebAMask-HQ/CelebA-HQ-img\15245.jpg,small,0.0160675048828125,7.909012492746115e-05,0.9922980070114136,41.018775939941406,0.00879857037216425
./CelebAMask-HQ/CelebA-HQ-img\26366.jpg,small,0.0203399658203125,3.628573540481739e-05,0.9936779737472534,44.40263748168945,0.002035475568845868
./CelebAMask-HQ/CelebA-HQ-img\307.jpg,small,0.03662109375,0.00012778198288287967,0.9822832942008972,38.935302734375,0.01660674624145031
./CelebAMask-HQ/CelebA-HQ-img\21851.jpg,small,0.0236663818359375,0.00013192580081522465,0.985586404800415,38.79670333862305,0.009506355039775372
./CelebAMask-HQ/CelebA-HQ-img\8366.jpg,small,0.01806640625,0.0001510091678937897,0.9865951538085938,38.209964752197266,0.008006516844034195
./CelebAMask-HQ/CelebA-HQ-img\15059.jpg,small,0.02178955078125,0.0001537803327664733,0.9809500575065613,38.13098907470703,0.009418441914021969
./CelebAMask-HQ/CelebA-HQ-img\8322.jpg,small,0.026702880859375,0.0009620880009606481,0.9840631484985352,30.1678524017334,0.009832676500082016
./CelebAMask-HQ/CelebA-HQ-img\20902.jpg,small,0.030517578125,0.00022708691540174186,0.9844872355461121,36.43807601928711,0.019735485315322876
./CelebAMask-HQ/CelebA-HQ-img\15110.jpg,small,0.0146636962890625,7.529036520281807e-05,0.9858874082565308,41.23260498046875,0.008023718371987343
./CelebAMask-HQ/CelebA-HQ-img\7608.jpg,small,0.0148773193359375,0.00034549026167951524,0.9824754595756531,34.61564254760742,0.008101487532258034
./CelebAMask-HQ/CelebA-HQ-img\4689.jpg,small,0.022430419921875,4.691717549576424e-05,0.991931676864624,43.286678314208984,0.006590122822672129
./CelebAMask-HQ/CelebA-HQ-img\19108.jpg,small,0.019866943359375,0.00011310973786748946,0.9900150299072266,39.46500015258789,0.0072167301550507545
./CelebAMask-HQ/CelebA-HQ-img\16307.jpg,small,0.015655517578125,7.431879930663854e-05,0.9896904826164246,41.28901290893555,0.00464311009272933
./CelebAMask-HQ/CelebA-HQ-img\7891.jpg,small,0.0119476318359375,7.547104905825108e-05,0.9853591918945312,41.22219467163086,0.009398825466632843
./CelebAMask-HQ/CelebA-HQ-img\22384.jpg,small,0.021514892578125,0.0001784769701771438,0.9900514483451843,37.48417663574219,0.0038011004216969013
./CelebAMask-HQ/CelebA-HQ-img\20306.jpg,small,0.0208282470703125,7.560811354778707e-05,0.9894843101501465,41.214317321777344,0.006790751125663519
./CelebAMask-HQ/CelebA-HQ-img\29400.jpg,small,0.0210113525390625,0.0003717953513842076,0.987524688243866,34.296958923339844,0.016512461006641388
./CelebAMask-HQ/CelebA-HQ-img\19971.jpg,small,0.02093505859375,0.00013961085642222315,0.9906023740768433,38.55080795288086,0.00969009567052126
./CelebAMask-HQ/CelebA-HQ-img\2587.jpg,small,0.0244140625,3.372149512870237e-05,0.9935693740844727,44.72092819213867,0.005676692351698875
./CelebAMask-HQ/CelebA-HQ-img\5736.jpg,small,0.035888671875,0.0003757280937861651,0.9618873000144958,34.25126266479492,0.013611401431262493
./CelebAMask-HQ/CelebA-HQ-img\5570.jpg,small,0.0261688232421875,0.0013725475873798132,0.9412693977355957,28.624725341796875,0.034241896122694016
./CelebAMask-HQ/CelebA-HQ-img\5900.jpg,small,0.0174560546875,0.00018735606863629073,0.9796748161315918,37.273319244384766,0.011028217151761055
./CelebAMask-HQ/CelebA-HQ-img\25969.jpg,small,0.02593994140625,0.0003086353244725615,0.987060010433197,35.10554122924805,0.007282710168510675
./CelebAMask-HQ/CelebA-HQ-img\22341.jpg,small,0.015106201171875,5.969221092527732e-05,0.9899476766586304,42.240821838378906,0.006852440536022186
./CelebAMask-HQ/CelebA-HQ-img\29004.jpg,small,0.035888671875,0.0002485786098986864,0.9806796908378601,36.04536056518555,0.02266012132167816
./CelebAMask-HQ/CelebA-HQ-img\13502.jpg,small,0.021148681640625,0.0003190315328538418,0.983513593673706,34.96166229248047,0.014348390512168407
./CelebAMask-HQ/CelebA-HQ-img\17405.jpg,small,0.018768310546875,5.02903712913394e-05,0.9933039546012878,42.98514938354492,0.0037853424437344074
./CelebAMask-HQ/CelebA-HQ-img\8001.jpg,small,0.013671875,3.741467298823409e-05,0.9944993853569031,44.26958084106445,0.005185776390135288
./CelebAMask-HQ/CelebA-HQ-img\4770.jpg,small,0.023345947265625,0.0008186950581148267,0.9770953059196472,30.868778228759766,0.02281351201236248
./CelebAMask-HQ/CelebA-HQ-img\14112.jpg,small,0.024383544921875,7.805864152032882e-05,0.9887766242027283,41.07578659057617,0.009565425105392933
./CelebAMask-HQ/CelebA-HQ-img\12282.jpg,small,0.0213623046875,0.00018312418251298368,0.983325719833374,37.37253952026367,0.009194050915539265
./CelebAMask-HQ/CelebA-HQ-img\11746.jpg,small,0.02685546875,0.00018322619143873453,0.9694209098815918,37.370121002197266,0.021455110982060432
./CelebAMask-HQ/CelebA-HQ-img\9613.jpg,small,0.0220184326171875,0.0005378134083002806,0.9642778635025024,32.69368362426758,0.013757845386862755
./CelebAMask-HQ/CelebA-HQ-img\1838.jpg,small,0.0281982421875,0.0003705024137161672,0.9874143600463867,34.31208801269531,0.014779366552829742
./CelebAMask-HQ/CelebA-HQ-img\26088.jpg,small,0.016021728515625,0.0004436532035470009,0.9860976934432983,33.529563903808594,0.01743641123175621
./CelebAMask-HQ/CelebA-HQ-img\10629.jpg,small,0.02362060546875,6.343366112560034e-05,0.9746572971343994,41.97679901123047,0.010364638641476631
./CelebAMask-HQ/CelebA-HQ-img\1507.jpg,small,0.015106201171875,3.440164073253982e-05,0.990541934967041,44.63420867919922,0.00603262847289443
./CelebAMask-HQ/CelebA-HQ-img\948.jpg,small,0.0267791748046875,5.786692418041639e-05,0.9885233640670776,42.375694274902344,0.011298855766654015
./CelebAMask-HQ/CelebA-HQ-img\9812.jpg,small,0.01507568359375,3.4180746297352016e-05,0.9930107593536377,44.66218185424805,0.003728685434907675
./CelebAMask-HQ/CelebA-HQ-img\22741.jpg,small,0.01904296875,0.0001488596899434924,0.9931232929229736,38.2722282409668,0.007195143960416317
./CelebAMask-HQ/CelebA-HQ-img\5451.jpg,small,0.014007568359375,4.65690900455229e-05,0.987626314163208,43.31902313232422,0.005402252543717623
./CelebAMask-HQ/CelebA-HQ-img\14538.jpg,small,0.01513671875,0.0005498442333191633,0.9777256846427917,32.59760284423828,0.012551549822092056
./CelebAMask-HQ/CelebA-HQ-img\3293.jpg,small,0.0144195556640625,4.612703196471557e-05,0.9864082336425781,43.360443115234375,0.007186361588537693
./CelebAMask-HQ/CelebA-HQ-img\23065.jpg,small,0.0205078125,0.00015079397417139262,0.9902266263961792,38.216156005859375,0.014653087593615055
./CelebAMask-HQ/CelebA-HQ-img\20766.jpg,small,0.01708984375,0.00021943070169072598,0.9877702593803406,36.5870246887207,0.00884291809052229
./CelebAMask-HQ/CelebA-HQ-img\24915.jpg,small,0.0162353515625,0.0004020083579234779,0.9872546195983887,33.95764923095703,0.021319778636097908
./CelebAMask-HQ/CelebA-HQ-img\3225.jpg,small,0.01483154296875,0.00025467603700235486,0.991388201713562,35.94011688232422,0.0043220072984695435
./CelebAMask-HQ/CelebA-HQ-img\14220.jpg,small,0.0322265625,0.00037645763950422406,0.9819502234458923,34.242835998535156,0.011988173238933086
./CelebAMask-HQ/CelebA-HQ-img\2961.jpg,small,0.0241241455078125,0.0008136075339280069,0.9799456596374512,30.89584732055664,0.018730677664279938
./CelebAMask-HQ/CelebA-HQ-img\24470.jpg,small,0.0194549560546875,8.329422416863963e-05,0.9895234107971191,40.79384994506836,0.005629893392324448
./CelebAMask-HQ/CelebA-HQ-img\28859.jpg,small,0.019439697265625,0.00021254665625747293,0.9908900260925293,36.72545623779297,0.0066222213208675385
./CelebAMask-HQ/CelebA-HQ-img\9416.jpg,small,0.02886962890625,7.305693725356832e-05,0.9865476489067078,41.363380432128906,0.019467506557703018
./CelebAMask-HQ/CelebA-HQ-img\22426.jpg,small,0.01153564453125,2.6870431611314416e-05,0.9947594404220581,45.70724868774414,0.0029414051678031683
./CelebAMask-HQ/CelebA-HQ-img\20681.jpg,small,0.0156097412109375,0.00013721254072152078,0.9907755851745605,38.62606430053711,0.005342534277588129
./CelebAMask-HQ/CelebA-HQ-img\7692.jpg,small,0.0185394287109375,0.0008532264619134367,0.9841658473014832,30.689353942871094,0.014776087366044521
./CelebAMask-HQ/CelebA-HQ-img\2242.jpg,small,0.030517578125,0.00025040097534656525,0.9822072982788086,36.01363754272461,0.007136521395295858
./CelebAMask-HQ/CelebA-HQ-img\20232.jpg,small,0.032684326171875,0.0009023011079989374,0.975857138633728,30.446483612060547,0.018141230568289757
./CelebAMask-HQ/CelebA-HQ-img\1176.jpg,small,0.0186309814453125,4.995721974410117e-05,0.9859859347343445,43.014015197753906,0.0028159581124782562
./CelebAMask-HQ/CelebA-HQ-img\17728.jpg,small,0.01751708984375,0.00012483936734497547,0.9897916316986084,39.03647994995117,0.007532563526183367
./CelebAMask-HQ/CelebA-HQ-img\15989.jpg,small,0.0381317138671875,0.0012475838884711266,0.9716159701347351,29.0393009185791,0.028124891221523285
./CelebAMask-HQ/CelebA-HQ-img\24884.jpg,small,0.02032470703125,0.00016853353008627892,0.9882855415344238,37.73313522338867,0.005591878667473793
./CelebAMask-HQ/CelebA-HQ-img\23550.jpg,small,0.0207977294921875,5.6087024859152734e-05,0.9928874373435974,42.51137161254883,0.004305455833673477
./CelebAMask-HQ/CelebA-HQ-img\20538.jpg,small,0.02490234375,0.0004206039011478424,0.9823217391967773,33.76126480102539,0.013835344463586807
./CelebAMask-HQ/CelebA-HQ-img\10376.jpg,small,0.0172576904296875,4.6895642299205065e-05,0.9920072555541992,43.288673400878906,0.005366730038076639
./CelebAMask-HQ/CelebA-HQ-img\12452.jpg,small,0.0246734619140625,0.00022112397709861398,0.9872874617576599,36.55364227294922,0.00921379029750824
./CelebAMask-HQ/CelebA-HQ-img\17485.jpg,small,0.022613525390625,0.00027165072970092297,0.9883294105529785,35.65989303588867,0.012186015024781227
./CelebAMask-HQ/CelebA-HQ-img\28158.jpg,small,0.020751953125,0.0003320375399198383,0.9807305335998535,34.78812789916992,0.018729347735643387
./CelebAMask-HQ/CelebA-HQ-img\22097.jpg,small,0.026275634765625,0.00013486227544490248,0.9850422739982605,38.70109558105469,0.009548857808113098
./CelebAMask-HQ/CelebA-HQ-img\27929.jpg,small,0.0166168212890625,5.5848628107924014e-05,0.994583785533905,42.52987289428711,0.0038024357054382563
./CelebAMask-HQ/CelebA-HQ-img\10766.jpg,small,0.02093505859375,4.276420804671943e-05,0.9953879714012146,43.68919372558594,0.006317205727100372
./CelebAMask-HQ/CelebA-HQ-img\27910.jpg,small,0.01983642578125,6.718562508467585e-05,0.9907237887382507,41.72723388671875,0.003494130214676261
./CelebAMask-HQ/CelebA-HQ-img\2631.jpg,small,0.0205078125,0.00011023254774045199,0.986517608165741,39.576900482177734,0.011020323261618614
./CelebAMask-HQ/CelebA-HQ-img\21293.jpg,small,0.0196533203125,0.00019571164739318192,0.9883391261100769,37.083831787109375,0.00819459743797779
./CelebAMask-HQ/CelebA-HQ-img\13024.jpg,small,0.0137176513671875,0.000203329895157367,0.9849942922592163,36.91798782348633,0.011549417860805988
./CelebAMask-HQ/CelebA-HQ-img\22698.jpg,small,0.02691650390625,0.0005858821095898747,0.975188136100769,32.321895599365234,0.012300885282456875
./CelebAMask-HQ/CelebA-HQ-img\20422.jpg,small,0.020233154296875,6.337757804431021e-05,0.9904841184616089,41.98064422607422,0.006056619342416525
./CelebAMask-HQ/CelebA-HQ-img\11093.jpg,small,0.0291595458984375,0.00020317737653385848,0.9826440811157227,36.92124557495117,0.017281483858823776
./CelebAMask-HQ/CelebA-HQ-img\8684.jpg,small,0.023773193359375,0.0005441916291601956,0.9818558096885681,32.642478942871094,0.013454443775117397
./CelebAMask-HQ/CelebA-HQ-img\25609.jpg,small,0.0256805419921875,0.0004248908662702888,0.987060010433197,33.71722412109375,0.010873779654502869
./CelebAMask-HQ/CelebA-HQ-img\15384.jpg,small,0.023651123046875,0.00016522049554623663,0.9831231832504272,37.819358825683594,0.011240975931286812
./CelebAMask-HQ/CelebA-HQ-img\2451.jpg,small,0.0111236572265625,0.00010666230082279071,0.9921666979789734,39.719886779785156,0.004943949170410633
./CelebAMask-HQ/CelebA-HQ-img\5058.jpg,small,0.012359619140625,0.00011939063551835716,0.9901841878890991,39.23029327392578,0.007596958894282579
./CelebAMask-HQ/CelebA-HQ-img\21455.jpg,small,0.018585205078125,0.00018016161629930139,0.9853155016899109,37.44337463378906,0.014522131532430649
./CelebAMask-HQ/CelebA-HQ-img\13434.jpg,small,0.020599365234375,0.00011934091889997944,0.9888468980789185,39.23210525512695,0.011952989734709263
./CelebAMask-HQ/CelebA-HQ-img\4723.jpg,small,0.01708984375,8.001277456060052e-05,0.9915590286254883,40.96840286254883,0.0034370985813438892
./CelebAMask-HQ/CelebA-HQ-img\23673.jpg,small,0.02215576171875,0.00043442597961984575,0.9844955801963806,33.62084197998047,0.007664822973310947
./CelebAMask-HQ/CelebA-HQ-img\502.jpg,small,0.01611328125,0.0001010007836157456,0.9782587885856628,39.956748962402344,0.005558536853641272
./CelebAMask-HQ/CelebA-HQ-img\14972.jpg,small,0.0152435302734375,9.753175254445523e-05,0.9925229549407959,40.10853576660156,0.007545131724327803
./CelebAMask-HQ/CelebA-HQ-img\17234.jpg,small,0.02490234375,0.00012145235086791217,0.9843727946281433,39.15593719482422,0.021093348041176796
./CelebAMask-HQ/CelebA-HQ-img\3267.jpg,small,0.01239013671875,0.00011465622810646892,0.9884330630302429,39.40602111816406,0.008072635158896446
./CelebAMask-HQ/CelebA-HQ-img\14427.jpg,small,0.021148681640625,8.476671064272523e-05,0.9879250526428223,40.717742919921875,0.008687294088304043
./CelebAMask-HQ/CelebA-HQ-img\27690.jpg,small,0.018157958984375,2.3028191208140925e-05,0.9924416542053223,46.37739944458008,0.008344080299139023
./CelebAMask-HQ/CelebA-HQ-img\3288.jpg,small,0.016937255859375,6.744128040736541e-05,0.9744625091552734,41.71073913574219,0.027025260031223297
./CelebAMask-HQ/CelebA-HQ-img\28498.jpg,small,0.0110626220703125,5.2108847739873454e-05,0.9935104250907898,42.83088302612305,0.0138029083609581
./CelebAMask-HQ/CelebA-HQ-img\10878.jpg,small,0.0322265625,0.00014743368956260383,0.9811995029449463,38.314029693603516,0.011750475503504276
./CelebAMask-HQ/CelebA-HQ-img\19339.jpg,small,0.0164794921875,0.0001340561284450814,0.9858975410461426,38.72713088989258,0.007805320899933577
./CelebAMask-HQ/CelebA-HQ-img\16459.jpg,small,0.035888671875,0.0010000643087550998,0.9651800990104675,29.999719619750977,0.03339368849992752
./CelebAMask-HQ/CelebA-HQ-img\29051.jpg,small,0.016021728515625,0.00013824470806866884,0.9560860395431519,38.59351348876953,0.005442014895379543
./CelebAMask-HQ/CelebA-HQ-img\1213.jpg,small,0.013671875,6.768974708393216e-05,0.9895437955856323,41.694766998291016,0.007261867169290781
./CelebAMask-HQ/CelebA-HQ-img\16230.jpg,small,0.012969970703125,3.99868113163393e-05,0.996076762676239,43.980831146240234,0.002886587753891945
./CelebAMask-HQ/CelebA-HQ-img\4984.jpg,small,0.0303497314453125,0.0001055715256370604,0.9863719940185547,39.764530181884766,0.009768380783498287
./CelebAMask-HQ/CelebA-HQ-img\21365.jpg,small,0.0267791748046875,7.367099169641733e-05,0.990233838558197,41.32703399658203,0.009682312607765198
./CelebAMask-HQ/CelebA-HQ-img\26894.jpg,small,0.025177001953125,0.00018155637371819466,0.9849721193313599,37.409881591796875,0.011466624215245247
./CelebAMask-HQ/CelebA-HQ-img\25965.jpg,small,0.010711669921875,8.627763600088656e-05,0.9878367185592651,40.641014099121094,0.012230762280523777
./CelebAMask-HQ/CelebA-HQ-img\21747.jpg,small,0.0135955810546875,0.00024079583818092942,0.9873865842819214,36.183509826660156,0.014324313029646873
./CelebAMask-HQ/CelebA-HQ-img\12651.jpg,small,0.017974853515625,0.000418816547608003,0.9860659837722778,33.77975845336914,0.008885773830115795
./CelebAMask-HQ/CelebA-HQ-img\12492.jpg,small,0.0110626220703125,5.1761933718807995e-05,0.9949385523796082,42.859893798828125,0.004612402990460396
./CelebAMask-HQ/CelebA-HQ-img\26588.jpg,small,0.02691650390625,0.0002631435636430979,0.9886855483055115,35.798072814941406,0.012922164052724838
./CelebAMask-HQ/CelebA-HQ-img\23108.jpg,small,0.017852783203125,4.9908510845853016e-05,0.9949163198471069,43.018253326416016,0.002614963334053755
./CelebAMask-HQ/CelebA-HQ-img\29682.jpg,small,0.034393310546875,0.0003164538065902889,0.9793269038200378,34.99689483642578,0.02017250657081604
./CelebAMask-HQ/CelebA-HQ-img\24402.jpg,small,0.026092529296875,0.00043061678297817707,0.9829047918319702,33.659088134765625,0.014001600444316864
./CelebAMask-HQ/CelebA-HQ-img\10426.jpg,small,0.010711669921875,0.0002085064770653844,0.9782791137695312,36.808799743652344,0.009849632158875465
./CelebAMask-HQ/CelebA-HQ-img\1430.jpg,small,0.014007568359375,8.758022886468098e-05,0.9486546516418457,40.5759391784668,0.0051488447934389114
./CelebAMask-HQ/CelebA-HQ-img\13460.jpg,small,0.01666259765625,0.00013664027210325003,0.9845110774040222,38.64421081542969,0.013216732069849968
./CelebAMask-HQ/CelebA-HQ-img\25413.jpg,small,0.032958984375,0.00017938052769750357,0.9869389533996582,37.46224594116211,0.008779754862189293
./CelebAMask-HQ/CelebA-HQ-img\28049.jpg,small,0.0287933349609375,0.00017047427536454052,0.9799612760543823,37.68341064453125,0.018161877989768982
./CelebAMask-HQ/CelebA-HQ-img\7653.jpg,small,0.02252197265625,4.6044653572607785e-05,0.9859759211540222,43.36820602416992,0.010539592243731022
./CelebAMask-HQ/CelebA-HQ-img\12549.jpg,small,0.020294189453125,5.7556182582629845e-05,0.9922773838043213,42.399078369140625,0.006223087664693594
./CelebAMask-HQ/CelebA-HQ-img\18736.jpg,small,0.021514892578125,6.796592788305134e-05,0.9889588356018066,41.677085876464844,0.014614840969443321
./CelebAMask-HQ/CelebA-HQ-img\7825.jpg,small,0.02203369140625,0.00011944098514504731,0.9840945601463318,39.22846603393555,0.014607572928071022
./CelebAMask-HQ/CelebA-HQ-img\22855.jpg,small,0.0256805419921875,0.001404276816174388,0.9824323058128357,28.52547264099121,0.01794000342488289
./CelebAMask-HQ/CelebA-HQ-img\6181.jpg,small,0.016265869140625,0.00021006620954722166,0.9887849688529968,36.77643966674805,0.012183047831058502
./CelebAMask-HQ/CelebA-HQ-img\28495.jpg,small,0.02801513671875,0.000700135889928788,0.9783512353897095,31.548173904418945,0.0257588978856802
./CelebAMask-HQ/CelebA-HQ-img\10544.jpg,small,0.02142333984375,0.00015269847062882036,0.9816176891326904,38.161651611328125,0.010311773978173733
./CelebAMask-HQ/CelebA-HQ-img\14920.jpg,small,0.01904296875,0.000664407154545188,0.9693674445152283,31.77565574645996,0.014041801914572716
./CelebAMask-HQ/CelebA-HQ-img\12360.jpg,small,0.02178955078125,0.00012124695058446378,0.990951657295227,39.16328811645508,0.004112412221729755
./CelebAMask-HQ/CelebA-HQ-img\17807.jpg,small,0.013275146484375,8.149666246026754e-05,0.9865128993988037,40.88859939575195,0.006517328321933746
./CelebAMask-HQ/CelebA-HQ-img\24997.jpg,small,0.02392578125,0.00013260971172712743,0.9827026724815369,38.77424621582031,0.010481517761945724
./CelebAMask-HQ/CelebA-HQ-img\18085.jpg,small,0.017974853515625,0.00016674952348694205,0.983174204826355,37.77935028076172,0.011151296086609364
./CelebAMask-HQ/CelebA-HQ-img\10893.jpg,small,0.022430419921875,0.0005200070445425808,0.9707359075546265,32.839908599853516,0.011369699612259865
./CelebAMask-HQ/CelebA-HQ-img\11309.jpg,small,0.0205078125,0.00026066333521157503,0.9876202344894409,35.83919906616211,0.011599879711866379
./CelebAMask-HQ/CelebA-HQ-img\15870.jpg,small,0.0322265625,0.00010589002340566367,0.9894795417785645,39.75144958496094,0.017508581280708313
./CelebAMask-HQ/CelebA-HQ-img\17648.jpg,small,0.021148681640625,9.619953198125586e-05,0.9913071393966675,40.168270111083984,0.007466723211109638
./CelebAMask-HQ/CelebA-HQ-img\14632.jpg,small,0.02435302734375,0.0001128932781284675,0.9866313338279724,39.47331619262695,0.01912800408899784
./CelebAMask-HQ/CelebA-HQ-img\4869.jpg,small,0.01837158203125,0.00024206365924328566,0.9763853549957275,36.16070556640625,0.01347307302057743
./CelebAMask-HQ/CelebA-HQ-img\28352.jpg,small,0.024993896484375,0.0001566787250339985,0.9856371283531189,38.04990005493164,0.01200918946415186
./CelebAMask-HQ/CelebA-HQ-img\16044.jpg,small,0.0172576904296875,0.00015044937026686966,0.991736650466919,38.22609329223633,0.005567773245275021
./CelebAMask-HQ/CelebA-HQ-img\21624.jpg,small,0.0142822265625,6.318969826679677e-05,0.9943506717681885,41.99353790283203,0.003124776529148221
./CelebAMask-HQ/CelebA-HQ-img\19002.jpg,small,0.025970458984375,0.0007617000956088305,0.9814833402633667,31.182159423828125,0.020799873396754265
./CelebAMask-HQ/CelebA-HQ-img\19232.jpg,small,0.02252197265625,0.0001184454740723595,0.989482581615448,39.26481246948242,0.009694844484329224
./CelebAMask-HQ/CelebA-HQ-img\27442.jpg,small,0.01153564453125,4.005692244390957e-05,0.9940637350082397,43.97322082519531,0.0034090373665094376
./CelebAMask-HQ/CelebA-HQ-img\9783.jpg,small,0.0133514404296875,0.00013520530774258077,0.9907323718070984,38.690059661865234,0.006527342833578587
./CelebAMask-HQ/CelebA-HQ-img\23791.jpg,small,0.017303466796875,0.00014634354738518596,0.992038905620575,38.34626388549805,0.0036770969163626432
./CelebAMask-HQ/CelebA-HQ-img\9268.jpg,small,0.02618408203125,0.0001155239442596212,0.9866313934326172,39.37327575683594,0.011946005746722221
./CelebAMask-HQ/CelebA-HQ-img\84.jpg,small,0.0186920166015625,0.00019310155767016113,0.9808372855186462,37.14214324951172,0.012948072515428066
./CelebAMask-HQ/CelebA-HQ-img\29389.jpg,small,0.0319061279296875,0.00019675806106533855,0.9827398061752319,37.060672760009766,0.023396790027618408
./CelebAMask-HQ/CelebA-HQ-img\8754.jpg,small,0.01971435546875,0.00014649795775767416,0.9916750192642212,38.34168243408203,0.007938924245536327
./CelebAMask-HQ/CelebA-HQ-img\16637.jpg,small,0.0102996826171875,0.0002249605895485729,0.9900010824203491,36.47893524169922,0.01138234231621027
./CelebAMask-HQ/CelebA-HQ-img\25811.jpg,small,0.0213623046875,0.00011769331467803568,0.9903780817985535,39.29248046875,0.006526221055537462
./CelebAMask-HQ/CelebA-HQ-img\11137.jpg,small,0.026275634765625,6.327834853436798e-05,0.9893534183502197,41.987449645996094,0.011786265298724174
./CelebAMask-HQ/CelebA-HQ-img\13596.jpg,small,0.0177154541015625,0.0004951909650117159,0.9852503538131714,33.05227279663086,0.007848372682929039
./CelebAMask-HQ/CelebA-HQ-img\27997.jpg,small,0.01702880859375,0.00016258508549071848,0.987838864326477,37.889190673828125,0.009773708879947662
./CelebAMask-HQ/CelebA-HQ-img\25886.jpg,small,0.0337066650390625,0.00019871995027642697,0.9860895872116089,37.017581939697266,0.00878120493143797
./CelebAMask-HQ/CelebA-HQ-img\25319.jpg,small,0.022430419921875,0.0003749474126379937,0.9894753694534302,34.26029586791992,0.013569314032793045
./CelebAMask-HQ/CelebA-HQ-img\28930.jpg,small,0.0185546875,0.0002005272835958749,0.9825958013534546,36.97826385498047,0.014351258985698223
./CelebAMask-HQ/CelebA-HQ-img\2287.jpg,small,0.037384033203125,0.0006283955299295485,0.9803274869918823,32.01766586303711,0.01357724517583847
./CelebAMask-HQ/CelebA-HQ-img\28312.jpg,small,0.034332275390625,0.0006820646813139319,0.9622213840484619,31.6617431640625,0.02547518163919449
./CelebAMask-HQ/CelebA-HQ-img\4473.jpg,small,0.01513671875,0.0003075943677686155,0.9849281311035156,35.120216369628906,0.011939198710024357
./CelebAMask-HQ/CelebA-HQ-img\24454.jpg,small,0.01922607421875,5.519814294530079e-05,0.9928601980209351,42.580753326416016,0.017972104251384735
./CelebAMask-HQ/CelebA-HQ-img\16654.jpg,small,0.0186309814453125,8.915017679100856e-05,0.9909641146659851,40.498779296875,0.012644348666071892
./CelebAMask-HQ/CelebA-HQ-img\19640.jpg,small,0.0196380615234375,5.014825728721917e-05,0.9895040392875671,42.997440338134766,0.009891180321574211
./CelebAMask-HQ/CelebA-HQ-img\6245.jpg,small,0.0208892822265625,0.00027016986859962344,0.9855594038963318,35.683631896972656,0.013698880560696125
./CelebAMask-HQ/CelebA-HQ-img\12569.jpg,small,0.01812744140625,0.00013120473886374384,0.991515040397644,38.82050323486328,0.008154097944498062
./CelebAMask-HQ/CelebA-HQ-img\4739.jpg,small,0.023712158203125,0.0007420642650686204,0.9788290858268738,31.295583724975586,0.015093736350536346
./CelebAMask-HQ/CelebA-HQ-img\18063.jpg,small,0.02886962890625,0.0005564441671594977,0.9768608808517456,32.54578399658203,0.016981326043605804
./CelebAMask-HQ/CelebA-HQ-img\14967.jpg,small,0.0321502685546875,0.0007011931156739593,0.9780652523040771,31.541622161865234,0.029524365440011024
./CelebAMask-HQ/CelebA-HQ-img\7986.jpg,small,0.0334625244140625,0.00022073183208703995,0.9887528419494629,36.56134796142578,0.0178079754114151
./CelebAMask-HQ/CelebA-HQ-img\15473.jpg,small,0.031494140625,5.1570932555478066e-05,0.9911313056945801,42.87594985961914,0.0062947203405201435
./CelebAMask-HQ/CelebA-HQ-img\15810.jpg,small,0.02691650390625,9.12145696929656e-05,0.9869259595870972,40.399356842041016,0.009039792232215405
./CelebAMask-HQ/CelebA-HQ-img\27352.jpg,small,0.014495849609375,4.976048876415007e-05,0.9909321069717407,43.031150817871094,0.007988552562892437
./CelebAMask-HQ/CelebA-HQ-img\13614.jpg,small,0.02008056640625,2.72358774964232e-05,0.9951321482658386,45.64858627319336,0.004224687349051237
./CelebAMask-HQ/CelebA-HQ-img\8959.jpg,small,0.0337066650390625,0.00013353799295146018,0.9891189336776733,38.74394989013672,0.018903270363807678
./CelebAMask-HQ/CelebA-HQ-img\23114.jpg,small,0.0299072265625,0.00011309546971460804,0.9879707098007202,39.465545654296875,0.007624953053891659
./CelebAMask-HQ/CelebA-HQ-img\16674.jpg,small,0.0133514404296875,0.0001123523325077258,0.9882166385650635,39.494178771972656,0.010578232817351818
./CelebAMask-HQ/CelebA-HQ-img\9563.jpg,small,0.03369140625,0.0004962506936863065,0.9822483062744141,33.04298782348633,0.012184481136500835
./CelebAMask-HQ/CelebA-HQ-img\23481.jpg,small,0.0222320556640625,0.00011700207687681541,0.9754534959793091,39.31806182861328,0.007159521337598562
./CelebAMask-HQ/CelebA-HQ-img\16330.jpg,small,0.014495849609375,2.5470963009865955e-05,0.9939943552017212,45.939544677734375,0.003600739175453782
./CelebAMask-HQ/CelebA-HQ-img\5045.jpg,small,0.014190673828125,0.0002247361553600058,0.9884841442108154,36.48326873779297,0.010217513889074326
./CelebAMask-HQ/CelebA-HQ-img\27267.jpg,small,0.0142822265625,0.0003452124947216362,0.983604907989502,34.61913299560547,0.011355075985193253
./CelebAMask-HQ/CelebA-HQ-img\21224.jpg,small,0.035797119140625,0.0001375395804643631,0.9823469519615173,38.61572265625,0.018353918567299843
./CelebAMask-HQ/CelebA-HQ-img\3849.jpg,small,0.0185546875,0.00035443453816697,0.9830265045166016,34.504638671875,0.01202593557536602
./CelebAMask-HQ/CelebA-HQ-img\15120.jpg,small,0.01666259765625,0.0001795882999431342,0.9915571212768555,37.457218170166016,0.007503669708967209
./CelebAMask-HQ/CelebA-HQ-img\3717.jpg,small,0.019439697265625,0.00020267974468879402,0.9853130578994751,36.9318962097168,0.012052797712385654
